"PublYearMonth","Company","PSOE","PP","VOX","UP","Cs","ERC","CC","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2009-nov","NC Report",0.383,0.43,NA,0.052,NA,0.011,NA,NA,1000,NA,2009-11-23,2009-11-26,FALSE,"NC Report"
"2009-nov","TNS Demoscopia",0.36,0.422,NA,0.053,NA,0.008,NA,NA,NA,NA,2009-11-16,2009-11-17,FALSE,"TNS Demoscopia"
"2009-nov","GAD",0.381,0.422,NA,0,NA,NA,NA,NA,650,NA,2009-11-06,2009-11-11,FALSE,"GAD"
"2009-nov","Celeste-Tel",0.388,0.424,NA,0.053,NA,0.009,0.009,NA,1100,NA,2009-11-02,2009-11-06,FALSE,"Celeste-Tel"
"2009-nov","Sigma Dos",0.394,0.426,NA,0.049,NA,0.01,NA,NA,1000,NA,2009-11-04,2009-11-05,FALSE,"Sigma Dos"
"2009-nov","Obradoiro de Socioloxía",0.369,0.405,NA,0.047,NA,0.011,NA,NA,3204,NA,2009-10-13,2009-11-04,FALSE,"Obradoiro de Socioloxía"
"2009-oct","NC Report",0.397,0.419,NA,0.051,NA,0.01,NA,NA,1000,NA,2009-10-28,2009-10-30,FALSE,"NC Report"
"2009-oct","Metroscopia",0.399,0.403,NA,0,NA,NA,NA,NA,501,NA,2009-10-28,2009-10-29,FALSE,"Metroscopia"
"2009-oct","Ipsos",0.4,0.42,NA,0,NA,NA,NA,NA,1000,NA,2009-10-23,2009-10-25,FALSE,"Ipsos"
"2009-oct","Simple Lógica",0.374,0.418,NA,0.036,NA,NA,NA,NA,1025,NA,2009-10-15,2009-10-21,FALSE,"Simple Lógica"
"2009-oct","Intercampo",0.395,0.447,NA,0.041,NA,0.011,NA,NA,1739,NA,2009-09-15,2009-10-17,FALSE,"Intercampo"
"2009-oct","Intercampo",0.387,0.452,NA,0.043,NA,0.011,NA,NA,1739,NA,2009-09-15,2009-10-17,FALSE,"Intercampo"
"2009-oct","Metroscopia",0.39,0.413,NA,0,NA,NA,NA,NA,500,NA,2009-10-15,2009-10-15,FALSE,"Metroscopia"
"2009-oct","CIS",0.377,0.41,NA,0.047,NA,0.015,0.005,NA,2478,NA,2009-10-07,2009-10-14,FALSE,"CIS"
"2009-oct","Celeste-Tel",0.396,0.42,NA,0.052,NA,0.009,0.009,NA,1100,NA,2009-10-01,2009-10-07,FALSE,"Celeste-Tel"
"2009-oct","Obradoiro de Socioloxía",0.38,0.43,NA,0.044,NA,0.008,NA,NA,3202,NA,2009-09-16,2009-10-07,FALSE,"Obradoiro de Socioloxía"
"2009-oct","TNS Demoscopia",0.368,0.414,NA,0.053,NA,0.01,NA,NA,1003,NA,2009-10-05,2009-10-06,FALSE,"TNS Demoscopia"
"2009-oct","NC Report",0.398,0.421,NA,0.05,NA,0.01,NA,NA,1000,NA,2009-09-28,2009-10-02,FALSE,"NC Report"
"2009-oct","Metroscopia",0.38,0.416,NA,0,NA,NA,NA,NA,501,NA,2009-09-30,2009-10-01,FALSE,"Metroscopia"
"2009-oct","Noxa",0.38,0.424,NA,0.055,NA,0.014,NA,NA,1000,NA,2009-09-28,2009-10-01,FALSE,"Noxa"
"2009-sep","Invymark",0.41,0.438,NA,0,NA,NA,NA,NA,NA,NA,2009-09-21,2009-09-25,FALSE,"Invymark"
"2009-sep","Invymark",0.411,0.436,NA,0,NA,NA,NA,NA,NA,NA,2009-09-07,2009-09-11,FALSE,"Invymark"
"2009-sep","Celeste-Tel",0.399,0.418,NA,0.051,NA,0.009,0.009,NA,1100,NA,2009-09-01,2009-09-07,FALSE,"Celeste-Tel"
"2009-sep","NC Report",0.399,0.42,NA,0.049,NA,0.011,NA,NA,1000,NA,2009-09-01,2009-09-03,FALSE,"NC Report"
"2009-jul","CIS",0.39,0.402,NA,0.046,NA,0.016,0.005,NA,2482,NA,2009-07-07,2009-07-13,FALSE,"CIS"
"2009-jul","Invymark",0.417,0.429,NA,0,NA,NA,NA,NA,NA,NA,2009-07-06,2009-07-10,FALSE,"Invymark"
"2009-jul","Metroscopia",0.387,0.418,NA,0,NA,NA,NA,NA,500,NA,2009-07-08,2009-07-09,FALSE,"Metroscopia"
"2009-jul","Celeste-Tel",0.401,0.417,NA,0.051,NA,0.01,0.009,NA,1100,NA,2009-07-01,2009-07-07,FALSE,"Celeste-Tel"
"2009-jul","NC Report",0.403,0.421,NA,0.046,NA,0.01,0.007,NA,1000,NA,2009-07-01,2009-07-03,FALSE,"NC Report"
"2009-jun","Invymark",0.418,0.428,NA,0,NA,NA,NA,NA,NA,NA,2009-06-22,2009-06-26,FALSE,"Invymark"
"2009-jun","TNS Demoscopia",0.392,0.417,NA,0.044,NA,0.011,NA,NA,NA,NA,2009-06-22,2009-06-23,FALSE,"TNS Demoscopia"
"2009-jun","Obradoiro de Socioloxía",0.403,0.418,NA,0.039,NA,0.009,NA,NA,3200,NA,2009-05-25,2009-06-17,FALSE,"Obradoiro de Socioloxía"
"2009-jun","Invymark",0.415,0.429,NA,0,NA,NA,NA,NA,NA,NA,2009-06-08,2009-06-12,FALSE,"Invymark"
"2009-jun","Metroscopia",0.389,0.409,NA,0,NA,NA,NA,NA,500,NA,2009-06-08,2009-06-09,FALSE,"Metroscopia"
"2009-jun","NC Report",0.402,0.418,NA,0.048,NA,0.011,0.007,NA,1000,NA,2009-06-08,2009-06-08,FALSE,"NC Report"
"2009-jun","Celeste-Tel",0.397,0.42,NA,0.053,NA,0.01,0.009,NA,1100,NA,2009-06-01,2009-06-05,FALSE,"Celeste-Tel"
"2009-may","Sigma Dos",0.406,0.428,NA,0.034,NA,NA,NA,NA,1000,NA,2009-05-26,2009-05-28,FALSE,"Sigma Dos"
"2009-may","DYM",0.387,0.409,NA,0.033,NA,NA,NA,NA,1040,NA,2009-05-25,2009-05-28,FALSE,"DYM"
"2009-may","Noxa",0.408,0.38,NA,0.042,NA,0.009,NA,NA,1000,NA,2009-05-25,2009-05-28,FALSE,"Noxa"
"2009-may","Invymark",0.416,0.42,NA,0,NA,NA,NA,NA,NA,NA,2009-05-18,2009-05-22,FALSE,"Invymark"
"2009-may","Obradoiro de Socioloxía",0.411,0.422,NA,0.037,NA,0.01,NA,NA,3206,NA,2009-04-27,2009-05-20,FALSE,"Obradoiro de Socioloxía"
"2009-may","GESOP",0.387,0.423,NA,0.039,NA,0.008,NA,NA,1500,NA,2009-05-11,2009-05-15,FALSE,"GESOP"
"2009-may","Celeste-Tel",0.399,0.411,NA,0.055,NA,0.011,0.009,NA,1100,NA,2009-05-04,2009-05-08,FALSE,"Celeste-Tel"
"2009-apr","NC Report",0.391,0.415,NA,0.056,NA,0.011,0.008,NA,1000,NA,2009-04-27,2009-04-30,FALSE,"NC Report"
"2009-apr","Metroscopia",0.396,0.408,NA,0,NA,NA,NA,NA,505,NA,2009-04-27,2009-04-28,FALSE,"Metroscopia"
"2009-apr","Obradoiro de Socioloxía",0.4,0.423,NA,0.038,NA,0.01,NA,NA,3204,NA,2009-03-24,2009-04-22,FALSE,"Obradoiro de Socioloxía"
"2009-apr","CIS",0.408,0.4,NA,0.045,NA,0.015,NA,NA,2481,NA,2009-04-14,2009-04-21,FALSE,"CIS"
"2009-apr","Sigma Dos",0.379,0.423,NA,0.05,NA,NA,NA,NA,900,NA,2009-04-03,2009-04-08,FALSE,"Sigma Dos"
"2009-apr","Celeste-Tel",0.401,0.409,NA,0.054,NA,0.011,0.009,NA,1100,NA,2009-04-01,2009-04-07,FALSE,"Celeste-Tel"
"2009-mar","NC Report",0.399,0.408,NA,0.055,NA,0.011,0.008,NA,NA,NA,2009-03-28,2009-03-28,FALSE,"NC Report"
"2009-mar","Invymark",0.419,0.416,NA,0,NA,NA,NA,NA,NA,NA,2009-03-23,2009-03-27,FALSE,"Invymark"
"2009-mar","TNS Demoscopia",0.412,0.405,NA,0.048,NA,0.011,NA,NA,NA,NA,2009-03-23,2009-03-24,FALSE,"TNS Demoscopia"
"2009-mar","Obradoiro de Socioloxía",0.392,0.407,NA,0.05,NA,0.009,NA,NA,3205,NA,2009-02-25,2009-03-18,FALSE,"Obradoiro de Socioloxía"
"2009-mar","Celeste-Tel",0.404,0.407,NA,0.053,NA,0.012,0.009,NA,1100,NA,2009-03-02,2009-03-06,FALSE,"Celeste-Tel"
"2009-mar","NC Report",0.404,0.402,NA,0,NA,NA,NA,NA,NA,NA,2009-03-04,2009-03-04,FALSE,"NC Report"
"2009-feb","Simple Lógica",0.432,0.376,NA,0.037,NA,NA,NA,NA,1012,NA,2009-02-13,2009-02-23,FALSE,"Simple Lógica"
"2009-feb","GESOP",0.41,0.385,NA,0.048,NA,0.01,NA,NA,800,NA,2009-02-12,2009-02-13,FALSE,"GESOP"
"2009-feb","Celeste-Tel",0.406,0.403,NA,0.052,NA,0.012,0.009,NA,1100,NA,2009-02-02,2009-02-06,FALSE,"Celeste-Tel"
"2009-jan","Invymark",0.427,0.41,NA,0,NA,NA,NA,NA,NA,NA,2009-01-26,2009-01-30,FALSE,"Invymark"
"2009-jan","NC Report",0.417,0.385,NA,0.053,NA,0.011,0.008,NA,1000,NA,2009-01-26,2009-01-30,FALSE,"NC Report"
"2009-jan","Obradoiro de Socioloxía",0.402,0.367,NA,0.05,NA,0.01,NA,NA,1600,NA,2009-01-10,2009-01-20,FALSE,"Obradoiro de Socioloxía"
"2009-jan","CIS",0.397,0.395,NA,0.045,NA,0.013,NA,NA,2482,NA,2009-01-09,2009-01-19,FALSE,"CIS"
"2009-jan","Invymark",0.422,0.412,NA,0,NA,NA,NA,NA,NA,NA,2009-01-12,2009-01-16,FALSE,"Invymark"
"2009-jan","Celeste-Tel",0.408,0.406,NA,0.052,NA,0.012,0.009,NA,1100,NA,2009-01-02,2009-01-09,FALSE,"Celeste-Tel"
"2009-jan","NC Report",0.416,0.396,NA,0.049,NA,0.011,0.008,NA,1000,NA,2009-12-29,2009-01-02,FALSE,"NC Report"
"2008-dec","Sigma Dos",0.426,0.397,NA,0.034,NA,0.01,NA,NA,1000,NA,2008-12-22,2008-12-26,FALSE,"Sigma Dos"
"2008-dec","Noxa",0.407,0.375,NA,0.048,NA,0.01,NA,NA,1000,NA,2008-12-15,2008-12-19,FALSE,"Noxa"
"2008-dec","Invymark",0.418,0.415,NA,0,NA,NA,NA,NA,NA,NA,2008-12-15,2008-12-19,FALSE,"Invymark"
"2008-dec","Obradoiro de Socioloxía",0.413,0.389,NA,0.045,NA,0.012,NA,NA,3198,NA,2008-11-25,2008-12-18,FALSE,"Obradoiro de Socioloxía"
"2008-dec","Celeste-Tel",0.409,0.405,NA,0.051,NA,0.01,0.009,NA,1100,NA,2008-12-01,2008-12-05,FALSE,"Celeste-Tel"
"2008-nov","Invymark",0.423,0.408,NA,0,NA,NA,NA,NA,NA,NA,2008-11-24,2008-11-28,FALSE,"Invymark"
"2008-nov","NC Report",0.398,0.415,NA,0.049,NA,0.01,0.008,NA,1000,NA,2008-11-24,2008-11-27,FALSE,"NC Report"
"2008-nov","DYM",0.419,0.422,NA,0.037,NA,NA,NA,NA,1012,NA,2008-11-13,2008-11-20,FALSE,"DYM"
"2008-nov","Obradoiro de Socioloxía",0.413,0.392,NA,0.04,NA,0.012,NA,NA,3203,NA,2008-10-27,2008-11-20,FALSE,"Obradoiro de Socioloxía"
"2008-nov","Celeste-Tel",0.412,0.409,NA,0.05,NA,0.009,0.008,NA,1100,NA,2008-11-03,2008-11-07,FALSE,"Celeste-Tel"
"2008-oct","NC Report",0.41,0.411,NA,0.048,NA,0.01,NA,NA,1000,NA,2008-10-27,2008-10-30,FALSE,"NC Report"
"2008-oct","GESOP",0.402,0.413,NA,0.048,NA,0.011,NA,NA,1500,NA,2008-10-20,2008-10-24,FALSE,"GESOP"
"2008-oct","Obradoiro de Socioloxía",0.394,0.394,NA,0.034,NA,0.013,NA,NA,3203,NA,2008-09-29,2008-10-23,FALSE,"Obradoiro de Socioloxía"
"2008-oct","TNS Demoscopia",0.407,0.424,NA,0,NA,NA,NA,NA,NA,NA,2008-10-09,2008-10-10,FALSE,"TNS Demoscopia"
"2008-oct","CIS",0.397,0.397,NA,0.043,NA,0.013,NA,NA,2481,NA,2008-10-01,2008-10-09,FALSE,"CIS"
"2008-oct","Intercampo",0.404,0.412,NA,0.04,NA,0.012,NA,NA,1729,NA,2008-09-17,2008-10-08,FALSE,"Intercampo"
"2008-oct","Intercampo",0.405,0.413,NA,0.041,NA,0.011,NA,NA,1729,NA,2008-09-17,2008-10-08,FALSE,"Intercampo"
"2008-oct","Celeste-Tel",0.414,0.406,NA,0.05,NA,0.01,0.007,NA,1100,NA,2008-10-01,2008-10-07,FALSE,"Celeste-Tel"
"2008-oct","Simple Lógica",0.397,0.394,NA,0.046,NA,NA,NA,NA,1006,NA,2008-09-29,2008-10-07,FALSE,"Simple Lógica"
"2008-oct","Invymark",0.417,0.412,NA,0,NA,NA,NA,NA,NA,NA,2008-09-29,2008-10-03,FALSE,"Invymark"
"2008-oct","NC Report",0.412,0.41,NA,0.046,NA,0.009,NA,NA,1000,NA,2008-09-29,2008-10-02,FALSE,"NC Report"
"2008-sep","Obradoiro de Socioloxía",0.386,0.394,NA,0.045,NA,0.01,NA,NA,3171,NA,2008-09-08,2008-09-25,FALSE,"Obradoiro de Socioloxía"
"2008-sep","Noxa",0.406,0.396,NA,0.052,NA,0.012,NA,NA,1000,NA,2008-09-15,2008-09-18,FALSE,"Noxa"
"2008-sep","Celeste-Tel",0.414,0.405,NA,0.052,NA,0.012,0.009,NA,1100,NA,2008-09-01,2008-09-05,FALSE,"Celeste-Tel"
"2008-aug","Celeste-Tel",0.418,0.402,NA,0.051,NA,0.013,0.009,NA,1100,NA,2008-08-01,2008-08-07,FALSE,"Celeste-Tel"
"2008-jul","CIS",0.395,0.393,NA,0.048,NA,0.015,NA,NA,2468,NA,2008-07-07,2008-07-13,FALSE,"CIS"
"2008-jul","Metroscopia",0.412,0.41,NA,0,NA,NA,NA,NA,703,NA,2008-07-09,2008-07-10,FALSE,"Metroscopia"
"2008-jul","Celeste-Tel",0.424,0.403,NA,0.044,NA,0.013,0.008,NA,1100,NA,2008-07-01,2008-07-07,FALSE,"Celeste-Tel"
"2008-jun","Invymark",0.436,0.4,NA,0,NA,NA,NA,NA,NA,NA,2008-06-23,2008-06-27,FALSE,"Invymark"
"2008-jun","Opina",0.42,0.41,NA,0.05,NA,0.01,NA,NA,1000,NA,2008-06-26,2008-06-26,FALSE,"Opina"
"2008-jun","ASEP",0.418,0.396,NA,0.046,NA,NA,NA,NA,1203,NA,2008-06-09,2008-06-15,FALSE,"ASEP"
"2008-jun","Opina",0.4,0.4,NA,0.04,NA,0.009,NA,NA,1000,NA,2008-06-12,2008-06-12,FALSE,"Opina"
"2008-jun","Sigma Dos",0.413,0.402,NA,0.048,NA,0.009,NA,NA,1000,NA,2008-06-10,2008-06-12,FALSE,"Sigma Dos"
"2008-jun","Celeste-Tel",0.434,0.396,NA,0.043,NA,0.01,0.009,NA,1100,NA,2008-06-02,2008-06-06,FALSE,"Celeste-Tel"
"2008-may","GESOP",0.45,0.373,NA,0.042,NA,0.01,NA,NA,1500,NA,2008-05-26,2008-05-30,FALSE,"GESOP"
"2008-may","ASEP",0.438,0.393,NA,0.043,NA,NA,NA,NA,1209,NA,2008-05-12,2008-05-18,FALSE,"ASEP"
"2008-may","Celeste-Tel",0.445,0.394,NA,0.042,NA,0.009,0.008,NA,1100,NA,2008-05-02,2008-05-08,FALSE,"Celeste-Tel"
"2008-apr","CIS",0.436,0.376,NA,0.039,NA,0.016,NA,NA,2459,NA,2008-04-24,2008-04-30,FALSE,"CIS"
"2008-apr","ASEP",0.441,0.396,NA,0.04,NA,NA,NA,NA,1204,NA,2008-04-14,2008-04-20,FALSE,"ASEP"
"2008-apr","Celeste-Tel",0.449,0.395,NA,0.039,NA,0.01,0.007,NA,1100,NA,2008-04-01,2008-04-07,FALSE,"Celeste-Tel"
"2008-mar","Ipsos",0.45,0.386,NA,0.034,NA,0.012,0.006,NA,210000,NA,2008-03-09,2008-03-09,FALSE,"Ipsos"
"2008-mar","TNS Demoscopia",0.433,0.38,NA,0.052,NA,0.023,0.007,NA,40000,NA,2008-03-09,2008-03-09,FALSE,"TNS Demoscopia"
"2008-mar","Opina",0.445,0.375,NA,0.05,NA,0.02,0.004,NA,NA,NA,2008-03-09,2008-03-09,FALSE,"Opina"
"2008-mar","Demométrica",0.449,0.369,NA,0.052,NA,0.015,NA,NA,NA,NA,2008-03-09,2008-03-09,FALSE,"Demométrica"
"2008-mar","GESOP",0.434,0.381,NA,0,NA,NA,NA,NA,1000,NA,2008-03-07,2008-03-08,FALSE,"GESOP"
"2008-mar","GESOP",0.43,0.39,NA,0,NA,NA,NA,NA,1000,NA,2008-03-05,2008-03-07,FALSE,"GESOP"
"2008-mar","GESOP",0.426,0.386,NA,0,NA,NA,NA,NA,1200,NA,2008-03-04,2008-03-06,FALSE,"GESOP"
"2008-mar","Sigma Dos",0.431,0.393,NA,0.049,NA,0.016,NA,NA,1000,NA,2008-03-05,2008-03-05,FALSE,"Sigma Dos"
"2008-mar","GESOP",0.424,0.39,NA,0,NA,NA,NA,NA,1000,NA,2008-03-03,2008-03-05,FALSE,"GESOP"
"2008-mar","GESOP",0.415,0.39,NA,0,NA,NA,NA,NA,600,NA,2008-03-03,2008-03-04,FALSE,"GESOP"
"2008-mar","Demo Ibérica",0.421,0.398,NA,0,NA,NA,NA,NA,NA,NA,2008-03-03,2008-03-03,FALSE,"Demo Ibérica"
"2008-mar","Opina",0.435,0.38,NA,0.05,NA,0.016,NA,NA,NA,NA,2008-03-02,2008-03-02,FALSE,"Opina"
"2008-mar","Demométrica",0.441,0.38,NA,0.052,NA,NA,NA,NA,3000,NA,2008-02-29,2008-03-02,FALSE,"Demométrica"
"2008-mar","Ipsos",0.434,0.385,NA,0.053,NA,0.019,0.006,NA,NA,NA,2008-02-29,2008-03-02,FALSE,"Ipsos"
"2008-mar","Opina",0.44,0.38,NA,0.05,NA,0.015,NA,NA,3000,NA,2008-03-01,2008-03-01,FALSE,"Opina"
"2008-mar","Demométrica",0.443,0.38,NA,0,NA,NA,NA,NA,3000,NA,2008-02-28,2008-03-01,FALSE,"Demométrica"
"2008-mar","Sigma Dos",0.434,0.393,NA,0.044,NA,0.019,0.007,NA,11000,NA,2008-02-20,2008-03-01,FALSE,"Sigma Dos"
"2008-mar","Obradoiro de Socioloxía",0.439,0.395,NA,0.048,NA,NA,NA,NA,7200,NA,2008-02-18,2008-03-01,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Opina",0.44,0.385,NA,0.05,NA,0.015,NA,NA,NA,NA,2008-02-29,2008-02-29,FALSE,"Opina"
"2008-feb","Intereconomía",0.376,0.405,NA,0.055,NA,0.025,NA,NA,NA,NA,2008-02-29,2008-02-29,FALSE,"Intereconomía"
"2008-feb","Demométrica",0.446,0.382,NA,0,NA,NA,NA,NA,3000,NA,2008-02-27,2008-02-29,FALSE,"Demométrica"
"2008-feb","Noxa",0.435,0.395,NA,0.044,NA,0.018,NA,NA,1200,NA,2008-02-26,2008-02-29,FALSE,"Noxa"
"2008-feb","Infortécnica",NA,NA,NA,0,NA,NA,NA,NA,1945,NA,2008-02-01,2008-02-29,FALSE,"Infortécnica"
"2008-feb","Opina",0.445,0.395,NA,0.047,NA,0.015,NA,NA,NA,NA,2008-02-28,2008-02-28,FALSE,"Opina"
"2008-feb","Demométrica",0.445,0.384,NA,0.051,NA,NA,NA,NA,3000,NA,2008-02-26,2008-02-28,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.45,0.388,NA,0.045,NA,0.015,NA,NA,1810,NA,2008-02-26,2008-02-28,FALSE,"Obradoiro de Socioloxía"
"2008-feb","DYM",0.42,0.4,NA,0.041,NA,NA,NA,NA,1075,NA,2008-02-18,2008-02-28,FALSE,"DYM"
"2008-feb","Opina",0.44,0.39,NA,0.04,NA,0.015,NA,NA,9000,NA,2008-02-27,2008-02-27,FALSE,"Opina"
"2008-feb","TNS Demoscopia",0.423,0.385,NA,0,NA,NA,NA,NA,NA,NA,2008-02-26,2008-02-27,FALSE,"TNS Demoscopia"
"2008-feb","Demométrica",0.441,0.388,NA,0.052,NA,NA,NA,NA,3000,NA,2008-02-25,2008-02-27,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.453,0.389,NA,0.047,NA,0.015,NA,NA,NA,NA,2008-02-25,2008-02-27,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Sondaxe",0.435,0.4,NA,0.046,NA,0.017,NA,NA,1300,NA,2008-02-21,2008-02-27,FALSE,"Sondaxe"
"2008-feb","Metroscopia",0.429,0.388,NA,0.048,NA,0.019,0.006,NA,8750,NA,2008-02-08,2008-02-27,FALSE,"Metroscopia"
"2008-feb","Demo Ibérica",0.417,0.396,NA,0,NA,NA,NA,NA,NA,NA,2008-02-26,2008-02-26,FALSE,"Demo Ibérica"
"2008-feb","Opina",0.44,0.39,NA,0.04,NA,0.015,NA,NA,NA,NA,2008-02-26,2008-02-26,FALSE,"Opina"
"2008-feb","GESOP",0.425,0.37,NA,0,NA,NA,NA,NA,600,NA,2008-02-26,2008-02-26,FALSE,"GESOP"
"2008-feb","Demométrica",0.442,0.386,NA,0.053,NA,NA,NA,NA,8000,NA,2008-02-19,2008-02-26,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.453,0.387,NA,0.045,NA,0.014,NA,NA,NA,NA,2008-02-23,2008-02-26,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Opina",0.44,0.39,NA,0.04,NA,0.015,NA,NA,NA,NA,2008-02-25,2008-02-25,FALSE,"Opina"
"2008-feb","Demométrica",0.432,0.385,NA,0,NA,NA,NA,NA,NA,NA,2008-02-23,2008-02-25,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.453,0.385,NA,0.048,NA,0.013,NA,NA,1796,NA,2008-02-22,2008-02-25,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Opina",0.44,0.4,NA,0.045,NA,0.017,NA,NA,NA,NA,2008-02-24,2008-02-24,FALSE,"Opina"
"2008-feb","Demométrica",0.429,0.387,NA,0,NA,NA,NA,NA,NA,NA,2008-02-22,2008-02-24,FALSE,"Demométrica"
"2008-feb","Ipsos",0.417,0.382,NA,0,NA,0.022,NA,NA,NA,NA,2008-02-22,2008-02-24,FALSE,"Ipsos"
"2008-feb","Opina",0.445,0.415,NA,0.04,NA,0.017,NA,NA,NA,NA,2008-02-23,2008-02-23,FALSE,"Opina"
"2008-feb","Demométrica",0.43,0.379,NA,0,NA,NA,NA,NA,NA,NA,2008-02-21,2008-02-23,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.447,0.393,NA,0.042,NA,0.013,NA,NA,NA,NA,2008-02-21,2008-02-23,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Demo Ibérica",0.415,0.396,NA,0,NA,NA,NA,NA,NA,NA,2008-02-22,2008-02-22,FALSE,"Demo Ibérica"
"2008-feb","Opina",0.42,0.4,NA,0.04,NA,0.017,NA,NA,NA,NA,2008-02-22,2008-02-22,FALSE,"Opina"
"2008-feb","Metroscopia",0.423,0.386,NA,0.045,NA,NA,NA,NA,600,NA,2008-02-22,2008-02-22,FALSE,"Metroscopia"
"2008-feb","Demométrica",0.431,0.378,NA,0,NA,NA,NA,NA,NA,NA,2008-02-20,2008-02-22,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.44,0.4,NA,0.045,NA,0.014,NA,NA,1812,NA,2008-02-20,2008-02-22,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Invymark",0.427,0.38,NA,0,NA,NA,NA,NA,NA,NA,2008-02-18,2008-02-22,FALSE,"Invymark"
"2008-feb","Opina",0.415,0.4,NA,0.045,NA,0.017,NA,NA,NA,NA,2008-02-21,2008-02-21,FALSE,"Opina"
"2008-feb","Demométrica",0.433,0.375,NA,0,NA,NA,NA,NA,NA,NA,2008-02-19,2008-02-21,FALSE,"Demométrica"
"2008-feb","Obradoiro de Socioloxía",0.431,0.409,NA,0.043,NA,0.015,NA,NA,NA,NA,2008-02-19,2008-02-21,FALSE,"Obradoiro de Socioloxía"
"2008-feb","DYM",0.42,0.392,NA,0.039,NA,NA,NA,NA,1074,NA,2008-02-11,2008-02-21,FALSE,"DYM"
"2008-feb","TNS Demoscopia",0.42,0.397,NA,0.054,NA,0.022,NA,NA,NA,NA,2008-02-18,2008-02-20,FALSE,"TNS Demoscopia"
"2008-feb","Obradoiro de Socioloxía",0.428,0.404,NA,0.046,NA,0.013,NA,NA,1812,NA,2008-02-18,2008-02-20,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Append",0.414,0.388,NA,0.048,NA,0.02,0.007,NA,4989,NA,2008-02-11,2008-02-18,FALSE,"Append"
"2008-feb","TNS Demoscopia",0.418,0.402,NA,0.054,NA,0.019,NA,NA,NA,NA,2008-02-11,2008-02-18,FALSE,"TNS Demoscopia"
"2008-feb","Ipsos",0.423,0.373,NA,0.045,NA,NA,NA,NA,NA,NA,2008-02-15,2008-02-17,FALSE,"Ipsos"
"2008-feb","GESOP",0.405,0.37,NA,0.049,NA,0.017,NA,NA,1500,NA,2008-02-11,2008-02-17,FALSE,"GESOP"
"2008-feb","ASEP",0.407,0.385,NA,0,NA,NA,NA,NA,1201,NA,2008-02-11,2008-02-17,FALSE,"ASEP"
"2008-feb","Metroscopia",0.419,0.389,NA,0.05,NA,NA,NA,NA,600,NA,2008-02-15,2008-02-15,FALSE,"Metroscopia"
"2008-feb","Invymark",0.428,0.384,NA,0,NA,NA,NA,NA,NA,NA,2008-02-11,2008-02-15,FALSE,"Invymark"
"2008-feb","Noxa",0.431,0.391,NA,0.05,NA,0.015,NA,NA,1800,NA,2008-02-08,2008-02-14,FALSE,"Noxa"
"2008-feb","DYM",0.422,0.392,NA,0.039,NA,NA,NA,NA,1057,NA,2008-02-04,2008-02-14,FALSE,"DYM"
"2008-feb","Obradoiro de Socioloxía",0.426,0.401,NA,0.049,NA,0.013,NA,NA,12000,NA,2008-01-07,2008-02-12,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Ipsos",0.411,0.398,NA,0.051,NA,NA,NA,NA,NA,NA,2008-02-08,2008-02-10,FALSE,"Ipsos"
"2008-feb","TNS Demoscopia",0.427,0.391,NA,0.049,NA,NA,NA,NA,NA,NA,2008-02-04,2008-02-10,FALSE,"TNS Demoscopia"
"2008-feb","Metroscopia",0.417,0.388,NA,0.053,NA,NA,NA,NA,600,NA,2008-02-08,2008-02-08,FALSE,"Metroscopia"
"2008-feb","Obradoiro de Socioloxía",0.44,0.385,NA,0.049,NA,0.015,NA,NA,4008,NA,2008-01-28,2008-02-08,FALSE,"Obradoiro de Socioloxía"
"2008-feb","Sigma Dos",0.418,0.392,NA,0.052,NA,0.021,NA,NA,1000,NA,2008-02-04,2008-02-07,FALSE,"Sigma Dos"
"2008-feb","DYM",0.424,0.392,NA,0.041,NA,NA,NA,NA,1031,NA,2008-01-28,2008-02-07,FALSE,"DYM"
"2008-feb","Simple Lógica",0.406,0.384,NA,0.051,NA,NA,NA,NA,2031,NA,2008-01-23,2008-02-04,FALSE,"Simple Lógica"
"2008-feb","CIS",0.402,0.387,NA,0.058,NA,0.021,0.006,NA,18221,NA,2008-01-21,2008-02-04,FALSE,"CIS"
"2008-jan","DYM",0.424,0.386,NA,0.042,NA,NA,NA,NA,1015,NA,2008-01-21,2008-01-31,FALSE,"DYM"
"2008-jan","Obradoiro de Socioloxía",0.446,0.382,NA,0.05,NA,0.013,NA,NA,4009,NA,2008-01-21,2008-01-31,FALSE,"Obradoiro de Socioloxía"
